YEARDAY,LON,LAT
176.2236111,-38.03260803,38.26702237
176.2694444,-38.06372166,38.27668905
176.3152778,-38.08775425,38.28352332
176.3611111,-38.11597109,38.29293251
176.4069444,-38.14751387,38.30854297
176.4527778,-38.17789793,38.3230269
176.4986111,-38.20298195,38.33961368
176.5430556,-38.22358131,38.35090041
176.5895833,-38.23731422,38.35768104
176.6354167,-38.24486732,38.3654058
176.68125,-38.24928761,38.36740136
176.6868056,-38.2508111,38.3677125
176.7270833,-38.26136827,38.36468697
176.7729167,-38.26975822,38.36039543
176.81875,-38.28080893,38.35959077
176.8631944,-38.29106569,38.35862517
176.9090278,-38.32438946,38.35500956
176.9555556,-38.35878611,38.3520484
177.0013889,-38.38856936,38.35431218
177.0472222,-38.40648651,38.35867882
177.0930556,-38.43333006,38.36314201
177.1388889,-38.46148252,38.37105989
177.1833333,-38.48285437,38.38153124
177.1875,-38.484056,38.38200331
177.2291667,-38.49774599,38.38921309
177.275,-38.50635052,38.41096044
177.3208333,-38.52360249,38.43433857
177.3673611,-38.54370832,38.45969081
177.4131944,-38.55366468,38.48606229
177.4590278,-38.57233286,38.51215482
177.5034722,-38.59312534,38.53285074
177.5493056,-38.61423969,38.55325699
177.5951389,-38.63132,38.58062625
177.6409722,-38.64848614,38.60741615
177.6868056,-38.6714673,38.63039732
177.7333333,-38.68535042,38.65612507
177.7791667,-38.69901896,38.68349433
177.8236111,-38.70871782,38.70883584
177.8694444,-38.72318029,38.73234272
177.9152778,-38.74335051,38.75568867
177.9611111,-38.75564575,38.78097653
178.0069444,-38.77079487,38.80532026
178.0527778,-38.78261805,38.83477092
178.0986111,-38.79845381,38.86325598
178.1430556,-38.81542683,38.89625788
178.1875,-38.83666992,38.9249897
178.2354167,-38.86261225,38.95621061
178.28125,-38.88866186,38.99030685
178.3270833,-38.91788721,39.0253365
178.3729167,-38.94683361,39.06094551
178.41875,-38.98552179,39.09402251
178.4645833,-39.02536869,39.13232446
178.5090278,-39.06774759,39.17251468
178.5555556,-39.11274433,39.21859503
178.6013889,-39.13626194,39.2738378
178.6472222,-39.14473772,39.32448864
178.6868056,-39.14473772,39.36547279
178.6930556,-39.14332151,39.36969996
178.7388889,-39.12525415,39.40765858
178.7847222,-39.1038394,39.44302082
178.8291667,-39.08113718,39.47363019
178.875,-39.05834913,39.49553847
178.9208333,-39.03766394,39.51332688
178.9673611,-39.01105642,39.52666283
179.0131944,-38.98691654,39.52727437
179.0590278,-38.97502899,39.53167319
179.1034722,-38.963871,39.54353929
179.1493056,-38.95039558,39.55408573
179.1875,-38.94200563,39.56338763
179.1951389,-38.94086838,39.56591964
179.2409722,-38.93531084,39.58201289
179.2868056,-38.92426014,39.60235476
179.3333333,-38.91263008,39.61574435
179.3791667,-38.89200926,39.63081837
179.4236111,-38.87095928,39.64436889
179.4694444,-38.84430885,39.65541959
179.5152778,-38.80963326,39.66989279
179.5611111,-38.77242565,39.68142629
179.6069444,-38.73553991,39.68875408
179.6527778,-38.70474815,39.69541669
179.6868056,-38.68275404,39.70050216
179.6986111,-38.67580175,39.70093131
179.7451389,-38.65097523,39.70078111
179.7895833,-38.63305807,39.7089994
179.8354167,-38.6191535,39.72304344
179.88125,-38.60402584,39.73740935
179.9270833,-38.5935545,39.75765467
179.9729167,-38.59192371,39.78140831
180.01875,-38.59851122,39.80668545
180.0645833,-38.6023736,39.82903361
180.1090278,-38.61911058,39.85446095
180.1555556,-38.63681316,39.88481283
180.1875,-38.63994598,39.90867376
180.2013889,-38.63970995,39.91776109
180.2472222,-38.64056826,39.95201826
180.2930556,-38.64282131,39.98756289
180.3388889,-38.64121199,40.02188444
180.3833333,-38.63968849,40.05636692
180.4291667,-38.64295006,40.09194374
180.475,-38.65071774,40.12906551
180.5208333,-38.65183353,40.16940594
180.5673611,-38.6527133,40.20834088
180.6131944,-38.65297079,40.24781227
180.6590278,-38.66307735,40.28757334
180.6868056,-38.66533041,40.31875134
180.7048611,-38.66571665,40.33784866
180.7493056,-38.66535187,40.39144993
180.7951389,-38.65236998,40.44623137
180.8409722,-38.62913132,40.50034761
180.8868056,-38.60104322,40.55149198
180.9333333,-38.56722593,40.60076952
180.9791667,-38.52813005,40.64538002
181.025,-38.49145889,40.68818808
181.0694444,-38.45950842,40.72942972
181.1152778,-38.42895269,40.77236652
181.1611111,-38.39397669,40.81538916
181.1875,-38.37320566,40.8381021
181.2069444,-38.3575201,40.85437775
181.2527778,-38.31539869,40.89396715
181.2986111,-38.27316999,40.93462944
181.3451389,-38.22950363,40.97592473
181.3895833,-38.16152573,40.97888589
181.4354167,-38.09904099,40.98811269
181.48125,-38.03402424,40.99577308
181.5270833,-37.97621727,41.00680232
181.5729167,-37.92135,41.02349639
181.61875,-37.86596775,41.03821635
181.6645833,-37.81056404,41.04952455
181.6868056,-37.783463,41.05636954
181.7090278,-37.75859356,41.06368661
181.7555556,-37.70750284,41.07906103
181.8013889,-37.65823603,41.09249353
181.8472222,-37.61725187,41.10493898
181.8930556,-37.58227587,41.11534595
181.9388889,-37.54416704,41.12157941
181.9847222,-37.50691652,41.12599969
182.0291667,-37.46900082,41.13155723
182.075,-37.42947578,41.1329627
182.1208333,-37.39027262,41.12985134
182.1673611,-37.35544682,41.11226678
182.1875,-37.34274387,41.10227823
182.2131944,-37.32907534,41.09262228
182.2590278,-37.31072903,41.07453346
182.3048611,-37.2947216,41.06265664
182.3493056,-37.28474379,41.05698109
182.3951389,-37.26096869,41.05934143
182.4409722,-37.22858906,41.05992079
182.4868056,-37.20123053,41.06424451
182.5333333,-37.17646837,41.0733211
182.5791667,-37.15084791,41.08606696
182.625,-37.12181568,41.10228896
182.6694444,-37.09061623,41.12461567
182.6868056,-37.07832098,41.13267303
182.7152778,-37.0593524,41.1454618
182.7611111,-37.03506231,41.16597533
182.8069444,-37.01113701,41.18857026
182.8527778,-36.99229717,41.20862246
182.8986111,-36.97777033,41.2279129
182.9451389,-36.96923018,41.24764323
182.9895833,-36.96903706,41.26930475
183.0354167,-36.96850061,41.29517198
183.08125,-36.96427345,41.32653236
183.1270833,-36.94858789,41.36073589
183.1729167,-36.9258213,41.38334155
183.1875,-36.92000628,41.38986468
183.21875,-36.90693855,41.40751362
183.2645833,-36.87623262,41.43033385
183.3090278,-36.83818817,41.45170569
183.3555556,-36.79177523,41.46876454
183.4013889,-36.74458981,41.48469687
183.4472222,-36.70761824,41.49673462
183.4930556,-36.67476654,41.51457667
183.5388889,-36.63910389,41.53321266
183.5847222,-36.60642385,41.55295372
183.6291667,-36.57917261,41.5782094
183.675,-36.55153513,41.60136223
183.6868056,-36.54284477,41.60758495
183.7208333,-36.51482105,41.62640333
183.7673611,-36.47877216,41.64780736
183.8131944,-36.45336628,41.67195797
183.8590278,-36.4299345,41.70192361
183.9034722,-36.40821934,41.73582673
183.9493056,-36.38631105,41.76994443
183.9951389,-36.36721373,41.80411577
184.0409722,-36.34260178,41.84119463
184.0868056,-36.31580114,41.88128829
184.1333333,-36.28930092,41.9210279
184.1791667,-36.26503229,41.96026325
184.1875,-36.26024723,41.96781635
184.225,-36.2421155,41.99821115
184.2694444,-36.21724606,42.0367384
184.3152778,-36.19070292,42.07720757
184.3611111,-36.16137028,42.11752653
184.4069444,-36.13632917,42.15682626
184.4527778,-36.10673904,42.19388366
184.4986111,-36.07978821,42.23615527
184.5451389,-36.04700089,42.27290154
184.5895833,-36.01783991,42.31093526
184.6354167,-36.00015879,42.34970927
184.68125,-35.98539591,42.39477038
184.6868056,-35.98258495,42.40175486
184.7270833,-35.97018242,42.44328618
184.7729167,-35.95810175,42.49021411
184.81875,-35.94730854,42.53825784
184.8645833,-35.93615055,42.58596897
184.9090278,-35.91870546,42.64147997
184.9555556,-35.9006381,42.69573569
185.0013889,-35.89269876,42.74536729
185.0472222,-35.88038206,42.79701591
185.0930556,-35.85982561,42.84748435
185.1388889,-35.84184408,42.90092468
185.1847222,-35.81502199,42.94914007
185.1875,-35.81255436,42.95319557
185.2291667,-35.7821703,42.99809575
185.275,-35.74384689,43.04256678
185.3208333,-35.70166111,43.08362603
185.3673611,-35.66421747,43.12308669
185.4131944,-35.63866138,43.15770864
185.4590278,-35.61911345,43.20031285
185.5048611,-35.60128212,43.24949384
185.5493056,-35.58396578,43.30075622
185.5951389,-35.54763794,43.35451841
185.6409722,-35.50407887,43.40672493
185.6868056,-35.45693636,43.45064878
185.7333333,-35.40702581,43.48041058
185.7791667,-35.35919666,43.50188971
185.825,-35.31396389,43.5260725
185.8694444,-35.25901079,43.53659749
185.9152778,-35.21122456,43.53971958
185.9611111,-35.16584158,43.54338884
186.0069444,-35.12155294,43.54422569
186.0527778,-35.08732796,43.54544878
186.0986111,-35.06258726,43.54852796
186.1451389,-35.04718065,43.55324864
186.1875,-35.04273891,43.56041551
186.2354167,-35.04881144,43.57222795
186.28125,-35.06166458,43.5860467
186.3270833,-35.0854826,43.60403895
186.3729167,-35.11672497,43.63008857
186.41875,-35.14086485,43.6663413
186.4645833,-35.14517784,43.71161699
186.5090278,-35.13275385,43.75753641
186.5555556,-35.09745598,43.8005054
186.6013889,-35.01761198,43.82843256
186.6472222,-34.92699623,43.8549757
186.6868056,-34.85888958,43.88665795
186.6930556,-34.85159397,43.89078856
186.7388889,-34.78421688,43.92954111
186.7847222,-34.7176981,43.96365881
186.8291667,-34.66008425,43.99632812
186.875,-34.6170187,44.03119683
186.9208333,-34.58558321,44.06608701
186.9673611,-34.57133532,44.10289764
187.0131944,-34.55414772,44.12826061
187.0590278,-34.51904297,44.14057732
187.1048611,-34.49949503,44.15159583
187.1493056,-34.5047307,44.17524219
187.1875,-34.50363636,44.20131326
187.1951389,-34.50301409,44.20666695
187.2409722,-34.49655533,44.23455119
187.2868056,-34.48346615,44.26154494
187.3333333,-34.46175098,44.28116798
187.3791667,-34.42831993,44.29176807
187.425,-34.39568281,44.29864526
187.4694444,-34.3580246,44.30051208
187.5152778,-34.31109667,44.2927444
187.5611111,-34.301548,44.28249836
187.6069444,-34.27195787,44.27924752
187.6527778,-34.22011614,44.28061008
187.6868056,-34.18035507,44.27453756
187.6986111,-34.1693902,44.27174807
187.7451389,-34.13349152,44.26189899
187.7895833,-34.09849405,44.25905585
187.8354167,-34.05506372,44.2570281
187.88125,-34.01407957,44.25252199
187.9270833,-33.97738695,44.24382091
187.9729167,-33.93848419,44.23801661
188.01875,-33.89707088,44.23727632
188.0645833,-33.85683775,44.24066663
188.1090278,-33.81799936,44.24285531
188.1555556,-33.78079176,44.24208283
188.1875,-33.75450611,44.24522638
188.2013889,-33.74422789,44.24794078
188.2472222,-33.71369362,44.25928116
188.2930556,-33.69320154,44.27727342
188.3388889,-33.67661476,44.30540442
188.3847222,-33.66622925,44.33753729
188.4291667,-33.65543604,44.37365055
188.475,-33.62970829,44.41013932
188.5208333,-33.59451771,44.45385933
188.5673611,-33.597157,44.49460745
188.6131944,-33.61473084,44.54639554
188.6590278,-33.59209299,44.60419178
188.6868056,-33.56516361,44.6315825
188.7048611,-33.54879141,44.64584112
188.7493056,-33.50448132,44.67840314
188.7951389,-33.4598279,44.70340133
188.8409722,-33.40890884,44.72929001
188.8868056,-33.35406303,44.74763632
188.9333333,-33.29477549,44.75330114
188.9791667,-33.23293447,44.75658417
189.025,-33.17002058,44.75756049
189.0694444,-33.1100893,44.76026416
189.1152778,-33.0486989,44.76655126
189.1611111,-32.99490452,44.77447987
189.1875,-32.9646492,44.78082061
189.2069444,-32.94705391,44.78618503
189.2527778,-32.91373014,44.80169892
189.2986111,-32.87811041,44.82268453
189.3451389,-32.83860683,44.8419857
189.3895833,-32.80805111,44.86409783
189.4354167,-32.77408361,44.89354849
189.48125,-32.72503138,44.9227953
189.5270833,-32.67456293,44.95592594
189.5729167,-32.62606859,44.98857379
189.61875,-32.58645773,45.0226593
189.6645833,-32.5550437,45.05834341
189.6868056,-32.53186941,45.07477999
189.7090278,-32.50790119,45.08849144
189.7555556,-32.45872021,45.11502385
189.8013889,-32.39921808,45.13527989
189.8472222,-32.34868526,45.15229583
189.8930556,-32.30379581,45.16891479
189.9388889,-32.26371288,45.18733621
189.9847222,-32.2324276,45.21334291
190.0305556,-32.19644308,45.24166703
190.075,-32.15781927,45.27130008
190.1208333,-32.10833788,45.30161977
190.1673611,-32.04675436,45.32633901
190.1875,-32.01898813,45.33555508
190.2131944,-31.98544979,45.34439564
190.2590278,-31.92588329,45.36060691
190.3048611,-31.86734676,45.37309527
190.3506944,-31.80456162,45.38733244
190.3951389,-31.75091743,45.39585114
190.4409722,-31.69697285,45.40482044
190.4868056,-31.64491653,45.4148519
190.5333333,-31.59734488,45.42984009
190.5791667,-31.54754162,45.44628739
190.625,-31.49943352,45.46461225
190.6708333,-31.45173311,45.48305511
190.6888889,-31.43280745,45.48851609
190.7152778,-31.40437603,45.49434185
190.7611111,-31.36362791,45.49974918
190.8069444,-31.33659124,45.5013907
190.8527778,-31.3086319,45.50777435
190.8986111,-31.27013683,45.51407218
190.9451389,-31.23503208,45.52900672
190.9909722,-31.19941235,45.55419803
191.0354167,-31.16690397,45.57835937
191.08125,-31.13456726,45.60372233
191.1270833,-31.10227346,45.62962174
191.1729167,-31.0720396,45.64998508
191.1875,-31.0621047,45.65591812
191.21875,-31.04152679,45.66896439
191.2645833,-31.01652861,45.67967176
191.3111111,-31.00260258,45.68458557
191.3555556,-30.99208832,45.68796515
191.4013889,-30.98513603,45.6992197
191.4472222,-30.96696138,45.71579576
191.4930556,-30.9404397,45.74035406
191.5388889,-30.89067936,45.75763822
191.5847222,-30.8361125,45.76851726
191.6305556,-30.79740286,45.78847289
191.6763889,-30.76796293,45.81481218
191.6868056,-30.76339245,45.82107782
191.3430556,-30.74824333,45.84502459
191.3895833,-30.72187185,45.87976456
191.8145833,-30.68962097,45.91422558
191.8604167,-30.66148996,45.94237804
191.9048611,-30.63889503,45.97643137
191.9506944,-30.59949875,46.01876736
191.9965278,-30.56293488,46.06550217
191.6631944,-30.52746534,46.10959768
192.0888889,-30.49291849,46.15200877
191.7555556,-30.46272755,46.19643688
192.1805556,-30.43337345,46.23790383
192.1875,-30.42732239,46.24493122
192.225,-30.40386915,46.27569079
192.2708333,-30.38599491,46.31099939
192.3152778,-30.3640008,46.34522438
192.3611111,-30.35194159,46.3829577
192.4069444,-30.35161972,46.42395258
192.4527778,-30.35155535,46.46339178
192.4986111,-30.35777807,46.5037322
192.5451389,-30.36833525,46.54408336
192.5909722,-30.37700415,46.59253478
192.6354167,-30.39105892,46.6426599
192.68125,-30.40165901,46.69509172
192.6868056,-30.40296793,46.70231223
192.7270833,-30.40865421,46.74507737
192.7729167,-30.40481329,46.79545999
192.81875,-30.39573669,46.84553146
192.8645833,-30.39434195,46.89085007
192.9111111,-30.39498568,46.9344306
192.9555556,-30.40474892,46.97778583
193.0013889,-30.41697979,47.02296495
193.0472222,-30.43315887,47.07427025
193.0930556,-30.41071415,47.12132692
193.1388889,-30.40268898,47.16581941
193.1847222,-30.39880514,47.20314503
193.1875,-30.3981185,47.20571995
193.2305556,-30.38198233,47.23642588
193.275,-30.35387278,47.26318359
193.3208333,-30.32702923,47.29147553
193.3673611,-30.29278278,47.32082963
193.4131944,-30.25510311,47.34655738
193.4590278,-30.21147966,47.36727476
193.5048611,-30.1722765,47.38677979
193.5506944,-30.12702227,47.4036777
193.5951389,-30.09541512,47.42493153
193.6409722,-30.06415129,47.44966149
193.6868056,-30.02668619,47.47354388
193.7333333,-29.99314785,47.49447584
193.7791667,-29.95682001,47.50966787
193.825,-29.91952658,47.52550364
193.8708333,-29.8765254,47.5391829
193.9152778,-29.83616352,47.5496757
193.9611111,-29.78914976,47.55342007
194.0069444,-29.74524736,47.56282926
194.0527778,-29.70316887,47.57012486
194.0986111,-29.65763569,47.57135868
194.1451389,-29.60905552,47.57294655
194.1875,-29.56528187,47.57589698
194.1909722,-29.56281424,47.57603645
194.2368056,-29.51899767,47.58354664
194.28125,-29.4768548,47.59554148
194.3284722,-29.43460464,47.60650635
194.3729167,-29.38718319,47.61335135
194.41875,-29.3318224,47.61565804
194.4645833,-29.27096844,47.61866212
194.5111111,-29.20942783,47.62578607
194.5555556,-29.14295197,47.6312685
194.6013889,-29.07643318,47.63613939
194.6486111,-29.01311159,47.64158964
194.6888889,-28.95996094,47.64421821
194.6930556,-28.95268679,47.64448643
194.7388889,-28.88874292,47.64522672
194.7847222,-28.8274169,47.64356375
194.8305556,-28.7622714,47.64370322
194.8763889,-28.6961174,47.63696551
194.9208333,-28.63371849,47.63068914
194.9673611,-28.57745647,47.61962771
195.7909722,-27.62831926,47.61379123
195.8368056,-27.58433104,47.62739539
195.88125,-27.54984856,47.64374614
195.9270833,-27.51924992,47.6622963
195.9729167,-27.49038935,47.68559933
195.6868056,-27.72026539,47.59399652
195.6986111,-27.71045923,47.59361029
195.7451389,-27.67297268,47.59996176
195.3791667,-28.10103178,47.62656927
195.425,-28.03805351,47.63768435
195.4708333,-27.96986103,47.64061332
195.5166667,-27.90325642,47.64111757
196.7965278,-26.57532692,48.13667178
196.8409722,-26.51097536,48.13179016
196.8868056,-26.45816803,48.12526703
196.9333333,-26.40426636,48.12452674
196.9791667,-26.35092258,48.12697291
196.5673611,-26.91422939,48.03847075
196.6131944,-26.85213089,48.07039976
196.6590278,-26.78704977,48.10098767
196.6888889,-26.74409151,48.11686635
196.7048611,-26.71677589,48.1253314
196.7506944,-26.64156675,48.13515902
197.025,-26.29268646,48.13068509
197.0708333,-26.23541594,48.12307835
197.1166667,-26.1726737,48.11057925
197.1611111,-26.11147642,48.09972167
197.1875,-26.07439756,48.09500098
197.2069444,-26.04313374,48.09206128
197.2527778,-25.97899675,48.0802381
197.2986111,-25.93670368,48.07051778
197.3451389,-25.88664293,48.06994915
197.3909722,-25.83641052,48.06630135
197.4368056,-25.79825878,48.05889845
197.4826389,-25.76506376,48.05729985
197.5270833,-25.73723316,48.0598855
197.5729167,-25.72412252,48.07386518
197.61875,-25.70345879,48.09617043
197.6645833,-25.6854558,48.12033176
197.6868056,-25.68037033,48.13371062
197.7111111,-25.67833185,48.14766884
197.7569444,-25.68590641,48.1835568
197.8027778,-25.67745209,48.22765231
197.8472222,-25.6314683,48.26256394
197.8930556,-25.57153702,48.29550147
197.9388889,-25.51295757,48.32782745
197.9847222,-25.44637442,48.35860848
198.0305556,-25.37075758,48.38603139
198.0763889,-25.30365944,48.40467811
198.1229167,-25.24398565,48.42277765
198.1673611,-25.18772364,48.43769073
198.1875,-25.16534328,48.44455719
198.2131944,-25.14386415,48.45332265
198.2590278,-25.10727882,48.47623944
198.3048611,-25.08292437,48.50636601
198.3506944,-25.0565958,48.54243636
198.3965278,-25.02784252,48.57459068
198.4423611,-25.00696421,48.60537171
198.4868056,-24.98044252,48.64470363
198.5333333,-24.93190527,48.6806345
198.5791667,-24.87203836,48.68908882
198.625,-24.82942343,48.67716908
198.6708333,-24.77393389,48.6876297
198.6888889,-24.74872112,48.6920929
198.7166667,-24.70239401,48.69960308
198.7625,-24.62441683,48.70304704
198.8069444,-24.54779148,48.70521426
198.8527778,-24.46466446,48.7016201
198.8986111,-24.38524961,48.69121313
198.9451389,-24.31602716,48.67697597
198.9909722,-24.25461531,48.66119385
199.0368056,-24.20247316,48.65296483
199.0826389,-24.15678978,48.6565268
199.1270833,-24.10793066,48.66191268
199.1729167,-24.05546665,48.66486311
199.1875,-24.03988838,48.6632216
199.21875,-24.00107145,48.66292119
199.2645833,-23.94804955,48.65460634
199.3111111,-23.88762474,48.64235401
199.3569444,-23.83129835,48.62340689
199.4027778,-23.77568007,48.60605836
199.4513889,-23.72141361,48.5835278
199.4930556,-23.67615938,48.5644412
199.5388889,-23.62989664,48.54619145
199.5847222,-23.58513594,48.5290575
199.6305556,-23.54106188,48.5070312
199.6763889,-23.50301743,48.48210812
199.6868056,-23.49428415,48.47576737
199.7229167,-23.47344875,48.45938444
199.7673611,-23.44606876,48.44344139
199.8131944,-23.41840982,48.43553424
199.8590278,-23.38819742,48.43553424
199.9048611,-23.35450888,48.43638182
199.9506944,-23.31285954,48.41975212
199.9965278,-23.26661825,48.39827299
200.0423611,-23.21915388,48.38316679
200.0888889,-23.17091703,48.37237358
200.1333333,-23.12162876,48.36682677
200.1791667,-23.07422876,48.36623669
200.1875,-23.06616068,48.36616158
200.225,-23.03313732,48.36833954
200.2708333,-23.00120831,48.37599993
200.3166667,-22.97882795,48.39146018
200.3625,-22.96784163,48.41700554
200.4118056,-22.96831369,48.45449209
200.4541667,-22.96151161,48.49108815
200.4986111,-22.94601917,48.53270531
200.5451389,-22.92981863,48.57846379
200.5909722,-22.90773869,48.62589598
200.6368056,-22.88113117,48.6730063
200.6826389,-22.84832239,48.71754169
200.6868056,-22.84493208,48.72285247
200.7284722,-22.82497644,48.75886917
200.7729167,-22.80143738,48.7986517
200.81875,-22.78493643,48.83562326
200.8645833,-22.75968075,48.87407541
200.9111111,-22.72403955,48.90937328
200.9569444,-22.6837635,48.93840551
201.0027778,-22.64586926,48.96377921
201.0486111,-22.61164427,48.98782253
201.0930556,-22.58422136,49.01268125
201.1388889,-22.56802082,49.03730392
201.1847222,-22.56010294,49.05651927
201.1875,-22.56031752,49.0576458
201.2305556,-22.57613182,49.07161474
201.2763889,-22.59739637,49.10046458
201.3229167,-22.56997347,49.15774584
201.36875,-22.52821684,49.21053171
201.4131944,-22.490623,49.26579595
201.4590278,-22.43298769,49.3270576
201.5048611,-22.36479521,49.38581944
201.5506944,-22.29668856,49.44205999
201.5965278,-22.22356081,49.49944854
201.6423611,-22.1473217,49.55340385
201.6868056,-22.07211256,49.60448384
201.7333333,-21.9979763,49.65203404
201.7791667,-21.92772388,49.6975565
201.825,-21.86004639,49.73830462
201.8708333,-21.80067301,49.77644563
201.9166667,-21.74906731,49.81545568
201.9625,-21.69984341,49.85988379
202.0083333,-21.65278673,49.90463376
202.0527778,-21.61105156,49.95042443
202.1006944,-21.56412363,49.99625802
202.1451389,-21.5179038,50.03858328
202.1875,-21.46734953,50.08040428
202.1909722,-21.46372318,50.08303285
202.2368056,-21.40194654,50.12549758
202.2826389,-21.33235931,50.16427159
202.3284722,-21.26566887,50.19747734
202.3729167,-21.19653225,50.21972895
202.4201389,-21.12645149,50.23130536
202.4645833,-21.06046915,50.23481369
202.5111111,-21.00781202,50.23765683
202.5569444,-20.96099138,50.23550034
202.6027778,-20.92065096,50.22912741
202.6486111,-20.89206934,50.22319436
202.6888889,-20.87082624,50.21953583
202.6930556,-20.86853027,50.2193749
202.7388889,-20.84949732,50.22161722
202.7847222,-20.83213806,50.22457838
202.8305556,-20.81568003,50.23289323
202.8763889,-20.80196857,50.24710894
202.9229167,-20.78278542,50.2607131
202.96875,-20.75742245,50.27453184
203.0131944,-20.73109388,50.28234243
203.0590278,-20.71115971,50.28565764
203.1048611,-20.69882154,50.28537869
203.1506944,-20.69822073,50.27908087
203.1875,-20.70804834,50.27246118
203.1965278,-20.71152449,50.27140975
203.2423611,-20.73592186,50.26503682
203.2888889,-20.76941729,50.26113153
203.3333333,-20.80713987,50.26064873
203.3791667,-20.85046291,50.26385665
203.425,-20.89344263,50.27237535
203.4708333,-20.93185186,50.28291106
203.5166667,-20.96294403,50.29828548
203.5625,-20.98255634,50.31665325
203.6083333,-20.99867105,50.33584714
203.6541667,-21.00673914,50.35745502
203.6868056,-21.00682497,50.37112355
203.6986111,-21.00568771,50.37543654
203.7451389,-21.00641727,50.38631558
203.7909722,-21.01858377,50.39358974
203.8368056,-21.02989197,50.40710807
203.8826389,-21.0435605,50.41863084
203.9284722,-21.06422424,50.43219209
203.9743056,-21.09211922,50.44646144
204.01875,-21.12735271,50.45647144
204.0645833,-21.16739273,50.46902418
204.1111111,-21.2078619,50.48675895
204.1569444,-21.24607801,50.50007343
204.1875,-21.27875805,50.50759435
204.2027778,-21.29721165,50.51029801
204.2486111,-21.35360241,50.50830245
204.2944444,-21.41610861,50.49638271
204.3388889,-21.48316383,50.47857285
204.3847222,-21.54612064,50.45565605
204.4305556,-21.60032272,50.42373776
204.4763889,-21.65458918,50.38452387
204.5229167,-21.70203209,50.34093261
204.56875,-21.73705101,50.28890848
204.6145833,-21.76859379,50.23507118
204.6590278,-21.7964673,50.18212438
204.6888889,-21.80837631,50.14736295
204.7048611,-21.8147707,50.1264739
204.7506944,-21.83712959,50.06998658
204.7965278,-21.84603453,50.01050591
204.8423611,-21.84940338,49.95460868
204.8888889,-21.8363142,49.89827156
204.9347222,-21.80477142,49.83769655
204.9805556,-21.7697525,49.77736831
205.025,-21.73503399,49.71530199
205.0708333,-21.69748306,49.65360045
205.1166667,-21.65920258,49.59402323
205.1625,-21.61622286,49.54250336
205.1875,-21.60122395,49.51447964
205.2083333,-21.58242702,49.49470639
205.2541667,-21.53758049,49.45349693
205.2986111,-21.48393631,49.41538811
205.3451389,-21.42295361,49.37627077
205.3909722,-21.36870861,49.33235765
205.4368056,-21.32321835,49.29477453
205.4826389,-21.28356457,49.26242709
205.5284722,-21.24313831,49.23207521
205.5743056,-21.20189667,49.20592904
205.6201389,-21.1597538,49.18381691
205.6645833,-21.10846996,49.16564226
205.6868056,-21.08018875,49.15714502
205.7111111,-21.04868889,49.14722085
205.7569444,-20.98296404,49.12765145
205.8027778,-20.91957808,49.10655856
205.8486111,-20.85891724,49.08222556
205.8944444,-20.80688238,49.05364394
205.9402778,-20.76694965,49.02749777
205.9847222,-20.73289633,49.00628686
206.0305556,-20.70197582,48.99121284
206.0763889,-20.67223549,48.97755504
206.1229167,-20.6430316,48.97094607
206.16875,-20.61112404,48.97283435
206.1875,-20.59698343,48.96964788
206.2145833,-20.57513952,48.96504521
206.2604167,-20.53061485,48.9550674
206.3048611,-20.49263477,48.93965006
206.3506944,-20.4647398,48.91803145
206.3965278,-20.44759512,48.8938272
206.4423611,-20.42993546,48.86950493
206.4888889,-20.41167498,48.84197474
206.5347222,-20.39407969,48.81093621
206.5805556,-20.3818059,48.77814889
206.625,-20.37523985,48.74594092
206.6708333,-20.37929535,48.71540666
206.6868056,-20.3819561,48.70540738
206.7166667,-20.38892984,48.68948579
206.7625,-20.40060282,48.668468
206.8083333,-20.40997982,48.65134478
206.8541667,-20.41113853,48.63642097
206.9006944,-20.40695429,48.62059593
206.9451389,-20.40229797,48.60449195
206.9909722,-20.39023876,48.58834505
207.0368056,-20.37736416,48.57174754
207.0826389,-20.35805225,48.55656624
207.1284722,-20.3402853,48.54149222
207.1743056,-20.32292604,48.5284245
207.1875,-20.31942844,48.52476597
207.2201389,-20.30940771,48.516891
207.2645833,-20.29445171,48.51013184
207.3111111,-20.28962374,48.50390911
207.3569444,-20.28554678,48.50064754
207.4027778,-20.28593302,48.50368381
207.4486111,-20.29086828,48.51322174
207.4944444,-20.29234886,48.52082849
207.5402778,-20.28968811,48.52992654
207.5847222,-20.28801441,48.54277968
207.6305556,-20.28192043,48.55872273
207.6763889,-20.27848721,48.57187629
207.6868056,-20.27760744,48.57408643
207.7229167,-20.27550459,48.58129621
207.76875,-20.27880907,48.59157443
207.8145833,-20.28196335,48.59803319
207.8604167,-20.30297041,48.60189557
207.9048611,-20.33929825,48.59683156
207.9506944,-20.3924489,48.59046936
207.9965278,-20.45626402,48.57937574
208.0423611,-20.52479982,48.5681963
208.0888889,-20.60528755,48.55689883
208.1347222,-20.68478823,48.54537606
208.1805556,-20.75190783,48.53275895
208.1875,-20.7620573,48.52984071
208.225,-20.80076694,48.51377964
208.2708333,-20.82984209,48.48430753
208.3166667,-20.8568573,48.45393419
208.3625,-20.86726427,48.4138298
208.4083333,-20.87687731,48.37034583
208.4541667,-20.88685513,48.32367539
208.5006944,-20.90056658,48.27854991
208.5451389,-20.90732574,48.23519468
208.5909722,-20.91792583,48.1926012
208.6368056,-20.93065023,48.15623045
